"id";"itemTime";"RT";"trial.";"value";"access";"observation";"bin0";"bin1";"bin2";"bin3";"bin4";"bin5";"bin6";"bin7";"bin8";"bin9";"bin10"
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";395321;4;61;6;1;0.25;0.24;0.21;0.28;0.24;0.27;0.74;0.27;0.24;0.25;0.28
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";412819;5;81;8;1;0.3;0.31;0.25;0.28;0.25;0.24;0.27;0.71;0.25;0.24;0.29
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";435171;6;107;10;7;0.23;0.24;0.24;0.25;0.24;0.25;0.27;0.84;0.24;0.27;0.21
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";449566;7;85;8;5;0.28;0.29;0.24;0.23;0.23;0.24;0.69;0.25;0.25;0.26;0.24
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";465360;8;64;6;4;0.27;0.28;0.25;0.22;0.31;0.25;0.25;0.3;0.75;0.31;0.28
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";481837;9;86;8;6;0.28;0.32;0.27;0.28;0.25;0.26;0.24;0.23;0.72;0.26;0.24
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";500200;10;71;7;1;0.27;0.28;0.23;0.24;0.29;0.26;0.27;0.69;0.25;0.27;0.24
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";525134;11;77;7;7;0.22;0.22;0.2;0.21;0.17;0.21;0.27;0.88;0.24;0.24;0.21
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";540625;12;108;10;8;0.21;0.24;0.23;0.25;0.21;0.2;0.25;0.23;0.9;0.26;0.25
"6f1b1adc8d8198ca1e396d775a64b87b0e69887922bc5285c30ecc66a1b18bd2";"1,48E+12";557211;13;32;3;2;0.24;0.22;0.23;0.24;0.23;0.25;0.24;0.76;0.24;0.24;0.25
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";53146;1;101;10;1;0;0.97;0;0;0;0;0;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";101829;2;92;9;2;0;0.27;0.94;0;0;0;0;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";188059;3;53;5;3;0;0;0;0.99;0.8;0.5;0.5;0.24;0.24;0.01;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";267420;4;52;5;2;0;0;0.99;0.74;0.52;0.28;0.27;0.28;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";310720;5;64;6;4;0;0;0;0;0.95;0.72;0.72;0.71;0.5;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";332076;6;102;10;2;0;0;0.99;0;0;0;0;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";379350;7;84;8;4;0;0;0;0;0.99;0.5;0.5;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";403730;8;88;8;8;0;0;0;0;0;0;0;0;0.99;0.72;0.73
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";440946;9;81;8;1;0;0.99;0.3;0.31;0;0;0;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";479473;10;43;4;3;0;0;0;0.99;0.79;0.8;0.5;0.5;0.5;0.5;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";501625;11;100;10;0;0.99;0;0;0;0;0;0;0;0;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";547047;12;31;3;1;0;0.99;0.76;0.79;0.5;0.5;0.49;0.3;0.28;0;0
"14024da4ab769315e9db2d13f4f7e2d1011b6de70efca6892d0896d89b5cb889";"1,48E+12";576807;13;85;8;5;0;0;0;0;0;0.99;0.74;0.5;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";65676;1;81;8;1;0;0.99;0.8;0;0;0;0;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";179041;2;40;4;0;0.21;0.35;0.55;0.75;0.5;0.37;0.23;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";468136;3;41;4;1;0;0.46;0.65;0.75;0.69;0.48;0.31;0.2;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";508638;4;73;7;3;0;0;0;0.72;0.8;0.54;0.38;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";553969;5;22;2;2;0;0;0.17;0.38;0.55;0.73;0.66;0.34;0.1;0.1;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";604031;6;97;9;7;0;0;0;0;0;0;0;0.4;0.39;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";625730;7;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";661584;8;91;9;1;0;0.78;0.3;0;0;0;0;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";712332;9;64;6;4;0;0;0;0;0.74;0.58;0.45;0.35;0.22;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";767312;10;90;9;0;0.54;0.31;0;0;0;0;0;0;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";801995;11;76;7;6;0;0;0;0;0;0;0.69;0.38;0.21;0.12;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";841612;12;74;7;4;0;0;0;0;0.66;0.3;0.24;0.08;0;0;0
"3fea534c5e93c2d543e32059dc2fb3a0a56db8b71e3c9ba46539fd75b4a537ae";"1,48E+12";862004;13;85;8;5;0;0;0;0;0;0.81;0.46;0.2;0;0;0
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";62431;1;64;6;4;0.22;0.35;0.45;0.59;0.73;0.91;0.41;0.26;0.17;0.08;0
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";82068;2;97;9;7;0.05;0;0;0;0;0;0;0.99;0.72;0.51;0.38
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";139294;3;98;9;8;0;0;0;0;0;0;0;0;0.99;0.72;0.51
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";186799;4;87;8;7;0;0;0;0;0;0;0;0.99;0.73;0.54;0.31
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";236520;5;41;4;1;0;0.99;0.8;0.57;0.39;0.28;0.23;0.13;0.09;0.06;0.08
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";289455;6;20;2;0;0.51;0.55;0.57;0.49;0.5;0.5;0.5;0.53;0.64;0.61;0.7
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";5365136;7;80;8;0;0.51;0.63;0.7;0.66;0.61;0.62;0.65;0.65;0.67;0.7;0.7
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7607765;8;107;10;7;0.34;0.59;0.71;0.73;0.76;0.75;0.77;0.79;0.81;0.8;0.82
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7653357;9;90;9;0;0.21;0.32;0.72;0.55;0.34;0.61;0.69;0.69;0.61;0.44;0.61
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7663492;10;96;9;6;0.21;0.32;0.42;0.47;0.54;0.58;0.58;0.37;0.4;0.4;0.43
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7680291;11;11;1;1;0.27;0.29;0.52;0.62;0.42;0.58;0.63;0.62;0.44;0.58;0.63
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7812350;12;51;5;1;0.37;0.59;0.55;0.37;0.54;0.63;0.61;0.59;0.62;0.63;0.73
"d71e29ff2e0fc79c99a4a2e56573ad8ea0e37ec38ee16c392ce2d24854b1baaf";"1,48E+12";7832413;13;88;8;8;0.16;0.3;0.38;0.37;0.38;0.43;0.4;0.49;0.48;0.5;0.54
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";65181;1;107;10;7;0;0;0;0;0;0;0;0.96;0;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";107817;2;65;6;5;0;0;0;0;0;0.5;0.55;0.76;0.68;0.31;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";134167;3;108;10;8;0;0;0;0;0;0;0;0;0.99;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";185924;4;85;8;5;0;0;0;0;0;0.8;0.63;0.51;0;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";230540;5;43;4;3;0;0;0;0.23;0.39;0.5;0.66;0.67;0.5;0.27;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";257150;6;77;7;7;0;0;0;0;0;0;0;0.26;0.5;0.64;0.99
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";292493;7;83;8;3;0;0;0;0.5;0.77;0.5;0;0;0;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";325365;8;33;3;3;0;0;0;0.18;0.37;0.67;0.69;0.33;0.31;0.31;0.25
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";366441;9;60;6;0;0.99;0.65;0.57;0.28;0.2;0;0;0;0;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";439545;10;88;8;8;0;0;0;0;0;0;0;0;0.63;0.73;0.9
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";483897;11;20;2;0;0.3;0.28;0.32;0.35;0.58;0.62;0.5;0.41;0.3;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";512136;12;106;10;6;0;0;0;0;0;0;0.99;0;0;0;0
"1a239dfbbee98e5dea74e1935e4c1cc459e86f37419567b6c17589a215730d64";"1,48E+12";546105;13;107;10;7;0;0;0.02;0;0;0;0;0.99;0;0;0
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";36894;1;66;6;6;0;0;0;0;0;0;0.67;0.65;0.5;0.5;0.33
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";61204;2;106;10;6;0.01;0.02;0.04;0.03;0.04;0.06;0.59;0.61;0.52;0.49;0.33
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";83471;3;30;3;0;0.5;0.5;0.5;0.49;0.5;0.5;0.38;0.28;0.02;0.04;0.03
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";105407;4;75;7;5;0.03;0.04;0.03;0.03;0.03;0.5;0.5;0.47;0.42;0.35;0.27
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";121606;5;108;10;8;0.06;0.04;0.04;0.03;0.03;0.01;0.03;0.01;0.5;0.48;0.43
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";139894;6;77;7;7;0.06;0.04;0.03;0.03;0.03;0.07;0.04;0.54;0.48;0.45;0.38
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";164558;7;64;6;4;0.04;0.04;0.03;0.03;0.5;0.67;0.5;0.47;0.41;0.36;0.29
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";180725;8;43;4;3;0.01;0.03;0.03;0.5;0.59;0.59;0.57;0.5;0.39;0.36;0.28
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";196573;9;55;5;5;0.07;0.03;0.03;0.01;0;0.67;0.56;0.49;0.42;0.39;0.33
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";211609;10;107;10;7;0.04;0.04;0.05;0.06;0.03;0.05;0.06;0.67;0.54;0.5;0.44
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";244222;11;10;1;0;0.12;0.21;0.22;0.25;0.39;0.5;0.39;0.27;0.22;0.16;0
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";273774;12;81;8;1;0.01;0.5;0.5;0.04;0.03;0.03;0.04;0.03;0.04;0.02;0.02
"e29adc134c269b8b7eae6c5b261a742eeaed0aaaad57610dce9163cf74ef75df";"1,48E+12";342878;13;53;5;3;0.06;0.03;0.01;0.5;0.52;0.41;0.35;0.33;0.22;0.01;0.04
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";32118;1;80;8;0;0.05;0.26;0.26;0.06;0.05;0.04;0.05;0;0.05;0.09;0.05
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";55199;2;104;10;4;0.02;0;0;0;0.99;0;0;0;0;0;0
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";99974;3;32;3;2;0;0;0.73;0.76;0.75;0.23;0.18;0;0.06;0.01;0.03
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";130598;4;94;9;4;0.03;0.07;0.04;0.06;0.94;0.36;0;0.05;0.03;0;0
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";147800;5;101;10;1;0;0.99;0;0;0.03;0.03;0.02;0.04;0.02;0.02;0.02
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";163855;6;1010;10;10;0.03;0.05;0.02;0.03;0.05;0.04;0.04;0.03;0.02;0.02;0.98
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";187845;7;44;4;4;0.02;0.04;0.02;0.03;0.94;0.7;0.66;0.38;0.28;0.21;0.16
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";223293;8;51;5;1;0.03;0.91;0.84;0.72;0.59;0.37;0.26;0.02;0.03;0.05;0.01
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";241742;9;100;10;0;0.99;0.03;0.06;0.05;0.03;0.05;0.04;0.03;0.03;0.03;0.03
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";269766;10;11;1;1;0.05;0.99;0.87;0.79;0.65;0.54;0.38;0.29;0.21;0.17;0
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";291006;11;98;9;8;0.02;0;0;0.05;0.04;0.01;0.04;0.03;0.03;0.67;0.01
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";323646;12;74;7;4;0.02;0.03;0.03;0.06;0.07;0.75;0.55;0.24;0.02;0.05;0.05
"b0eea4aa36a2b35bf3ad2519f20283d0c60f1956ba5d25f1481b03cc920c094f";"1,48E+12";387636;13;50;5;0;0.69;0.71;0.6;0.46;0.33;0.26;0.02;0.03;0.03;0.02;0.02
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";33387;1;109;10;9;0.06;0.06;0.09;0.09;0.09;0.12;0.07;0.09;0.1;0.92;0.07
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";48988;2;53;5;3;0.27;0.16;0.6;0.71;0.6;0.29;0.17;0.13;0.12;0.16;0.19
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";65266;3;1010;10;10;0.13;0.11;0.11;0.05;0.07;0.11;0.09;0.09;0.07;0.9;0.91
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";96289;4;30;3;0;0.37;0.5;0.66;0.69;0.63;0.62;0.68;0.79;0;0.01;0
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";113287;5;90;9;0;0.91;0.72;0.08;0;0.02;0;0;0;0.08;0;0
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";128891;6;87;8;7;0.69;0.87;0.81;0.76;0.17;0.14;0.13;0.14;0.09;0.11;0.22
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";144875;7;76;7;6;0.88;0.77;0.85;0.76;0.78;0.2;0.09;0.2;0.13;0.2;0.19
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";162815;8;70;7;0;0.82;0.84;0.87;0.66;0.2;0.2;0.07;0.15;0.17;0.18;0.17
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";181894;9;22;2;2;0.57;0.5;0.5;0.49;0.5;0.85;0.85;0.68;0.66;0;0
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";198635;10;102;10;2;0.33;0.83;0.73;0.68;0.86;0.73;0.61;0.85;0.57;0.24;0.17
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";212694;11;50;5;0;0.86;0.78;0.89;0.82;0.81;0.81;0.08;0.08;0.09;0.12;0.12
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";222988;12;55;5;5;0.5;0.5;0.49;0.5;0.49;0.5;0.5;0.49;0.49;0.5;0.5
"fd48d57b3cce09300ef8dcc113da8fe31c79a299101d8957a96460ab4a4d5de8";"1,48E+12";236653;13;31;3;1;0.49;0.49;0.5;0.5;0.78;0.66;0.81;0.8;0.68;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";71447;1;75;7;5;0;0;0;0;0;0.27;0.48;0.63;0.74;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";133881;2;84;8;4;0;0;0;0;0.24;0.74;0.42;0;0;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";161434;3;108;10;8;0;0;0;0;0;0;0;0;0.96;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";282438;4;77;7;7;0;0;0;0;0;0;0;0.23;0.74;0.59;0.38
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";347943;5;88;8;8;0;0;0;0;0;0;0;0;0.55;0.72;0.39
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";391742;6;65;6;5;0;0;0;0;0;0.23;0.38;0.44;0.71;0.56;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";441975;7;83;8;3;0;0;0;0.31;0.76;0.48;0.26;0.2;0;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";506286;8;74;7;4;0;0;0;0;0.47;0.46;0.74;0;0;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";551055;9;31;3;1;0;0.27;0.42;0.56;0.72;0.51;0.45;0.28;0.24;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";601830;10;99;9;9;0;0;0;0;0.02;0;0;0;0;0.8;0.77
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";646823;11;63;6;3;0;0;0;0.36;0.5;0.73;0.5;0.36;0;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";682708;12;80;8;0;0.64;0.69;0.55;0.02;0;0;0;0;0;0;0
"9aca81646ea0db82b14648e1610786a9cec06187a8a6fe4bebd5a41b38811314";"1,48E+12";716411;13;97;9;7;0;0;0;0;0;0;0;0.58;0.74;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";37611;1;94;9;4;0;0.71;0.71;0.73;0.74;0;0;0;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";62795;2;71;7;1;0.72;0.93;0.53;0;0;0;0;0;0.51;0.75;0.74
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";83507;3;1010;10;10;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";99840;4;90;9;0;0;0;0;0;0;0;0;0;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";118737;5;75;7;5;0.99;0.99;0.99;0.99;0.99;0;0;0;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";132919;6;105;10;5;0.99;0.99;0.99;0.99;0.99;0;0;0;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";149487;7;82;8;2;0.99;0.99;0.7;0.71;0.49;0.49;0.29;0.3;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";164636;8;22;2;2;0.99;0.99;0.7;0.71;0.5;0.49;0.32;0.32;0;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";177654;9;92;9;2;0.99;0.99;0.73;0.73;0.5;0.5;0.3;0.33;0;0;0.49
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";191852;10;93;9;3;0.99;0.99;0.99;0.5;0.5;0.5;0.34;0.34;0.34;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";212964;11;51;5;1;0.99;0.72;0.51;0.37;0.38;0;0;0.52;0.54;0.99;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";227601;12;65;6;5;0.99;0.99;0.99;0.99;0.99;0.65;0.65;0.5;0.3;0;0
"18b118a4dce6816dfd8ede4dc250b9b77980b192a6f86da439e59c25d324f824";"1,48E+12";243217;13;33;3;3;0.99;0.99;0.99;0.69;0.69;0.72;0.36;0.35;0.35;0;0
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";83494;1;53;5;3;0.73;0.92;0.95;0.92;0.03;0.08;0.5;0.48;0.5;0.49;0.49
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";126577;2;103;10;3;0.95;0.93;0.92;0.01;0.02;0;0.03;0.04;0.03;0;0
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";153845;3;102;10;2;0.98;0.96;0.73;0;0;0;0;0.07;0.02;0.07;0.01
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";178543;4;50;5;0;0;0;0;0;0;0;0;0.03;0.02;0;0
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";211826;5;99;9;9;0.95;0.95;0.96;0.96;0.98;0.97;0.92;0.92;0.99;0.99;0.11
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";236163;6;94;9;4;0.96;0.96;0.99;0.95;0.04;0.04;0.08;0.06;0.07;0.49;0.5
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";257342;7;74;7;4;0.99;0.99;0.92;0.98;0.01;0.04;0;0.49;0.49;0.5;0.49
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";282272;8;92;9;2;0.99;0.96;0.05;0.03;0;0;0;0.02;0;0;0.5
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";295801;9;42;4;2;0.99;0.92;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";342205;10;20;2;0;0.01;0;0;0.92;0.9;0.93;0.94;0.99;0.98;0.88;0.96
"69312bad8d8b74a2a9b4dce38d51ea17369f0e309389e695a17117695b62d46d";"1,48E+12";364335;11;73;7;3;0.99;0.99;0.99;0;0.05;0.07;0;0.5;0.5;0.5;0.5
